CIE10,ANIO,ENFOQUE,CVE_ENT,CVE_MUN,SEXO,EDAD_INICIO,EDAD_FINAL,CONTEO,TASA_CRUDA,ASMR,ESCALA
C910,2006,Nacional,,,2,40,84,24,0.723951763094025,,3
C910,2006,Nacional,,,2,40,84,34,1.239976250807808,,3
C910,2006,Nacional,,,2,40,84,22,1.0099053351462666,,3
C910,2006,Nacional,,,2,40,84,33,1.884251030199976,,3
C910,2006,Nacional,,,2,40,84,30,2.064092834639331,,3
C910,2006,Nacional,,,2,40,84,32,2.7952163366418796,,3
C910,2006,Nacional,,,2,40,84,25,2.8723977512572487,,3
C910,2006,Nacional,,,2,40,84,15,2.4262304627791984,,3
C910,2006,Nacional,,,2,40,84,4,1.0408291244805612,,3
C910,2007,Nacional,,,1,40,84,23,0.7195716608902791,,3
C910,2007,Nacional,,,1,40,84,19,0.7114138489061824,,3
C910,2007,Nacional,,,1,40,84,24,1.1302233980731575,,3
C910,2007,Nacional,,,1,40,84,18,1.078375104392701,,3
C910,2007,Nacional,,,1,40,84,19,1.381462518013544,,3
C910,2007,Nacional,,,1,40,84,13,1.2251125454351837,,3
C910,2007,Nacional,,,1,40,84,19,2.4357007062250102,,3
C910,2007,Nacional,,,1,40,84,15,2.787264801305183,,3
C910,2007,Nacional,,,1,40,84,9,2.8454089326871093,,3
C910,2007,Nacional,,,2,40,84,31,0.9070865404450869,,3
C910,2007,Nacional,,,2,40,84,31,1.0866193344631838,,3
C910,2007,Nacional,,,2,40,84,31,1.35880880683437,,3
C910,2007,Nacional,,,2,40,84,39,2.161733111321495,,3
C910,2007,Nacional,,,2,40,84,33,2.199074922482609,,3
C910,2007,Nacional,,,2,40,84,24,2.0253814046357608,,3
C910,2007,Nacional,,,2,40,84,15,1.6716798487909854,,3
C910,2007,Nacional,,,2,40,84,17,2.6534514379365515,,3
C910,2007,Nacional,,,2,40,84,8,2.003154969076295,,3
C910,2008,Nacional,,,1,40,84,23,0.7013292017928414,,3
C910,2008,Nacional,,,1,40,84,27,0.9743370448357429,,3
C910,2008,Nacional,,,1,40,84,22,0.9917772648586267,,3
C910,2008,Nacional,,,1,40,84,26,1.5100213145316321,,3
C910,2008,Nacional,,,1,40,84,18,1.2714701868496077,,3
C910,2008,Nacional,,,1,40,84,18,1.6402674729492557,,3
C910,2008,Nacional,,,1,40,84,13,1.6188524079806934,,3
C910,2008,Nacional,,,1,40,84,20,3.601961628302774,,3
C910,2008,Nacional,,,1,40,84,8,2.4354973742293935,,3
C910,2008,Nacional,,,2,40,84,35,0.9947019333026775,,3
C910,2008,Nacional,,,2,40,84,35,1.180670600661108,,3
C910,2008,Nacional,,,2,40,84,39,1.6347759602422487,,3
C910,2008,Nacional,,,2,40,84,39,2.090244987431732,,3
C910,2008,Nacional,,,2,40,84,30,1.9389577326603857,,3
C910,2008,Nacional,,,2,40,84,27,2.2021922415951702,,3
C910,2008,Nacional,,,2,40,84,17,1.8367139674534283,,3
C910,2008,Nacional,,,2,40,84,17,2.566645982519631,,3
C910,2008,Nacional,,,2,40,84,5,1.2059147707676612,,3
C910,2009,Nacional,,,1,40,84,41,1.2192557960000678,,3
C910,2009,Nacional,,,1,40,84,28,0.9749710990709918,,3
C910,2009,Nacional,,,1,40,84,22,0.950695217484495,,3
C910,2009,Nacional,,,1,40,84,17,0.9512080622157216,,3
C910,2009,Nacional,,,1,40,84,21,1.4441992362249183,,3
C910,2009,Nacional,,,1,40,84,22,1.9378069662398794,,3
C910,2009,Nacional,,,1,40,84,19,2.294697075831284,,3
C910,2009,Nacional,,,1,40,84,21,3.674064950470105,,3
C910,2009,Nacional,,,1,40,84,4,1.1734678909848328,,3
C910,2009,Nacional,,,2,40,84,41,1.133359041233537,,3
C910,2009,Nacional,,,2,40,84,26,0.8459069814655275,,3
C910,2009,Nacional,,,2,40,84,35,1.406370859995781,,3
C910,2009,Nacional,,,2,40,84,39,2.011057723544536,,3
C910,2009,Nacional,,,2,40,84,38,2.387918639841543,,3
C910,2009,Nacional,,,2,40,84,31,2.4440702126183402,,3
C910,2009,Nacional,,,2,40,84,16,1.67464039714097,,3
C910,2009,Nacional,,,2,40,84,18,2.6335849382351175,,3
C910,2009,Nacional,,,2,40,84,11,2.5565223858396546,,3
C910,2010,Nacional,,,1,40,84,41,1.1909900729524991,,3
C910,2010,Nacional,,,1,40,84,28,0.9434057621876232,,3
C910,2010,Nacional,,,1,40,84,34,1.4111004632974844,,3
C910,2010,Nacional,,,1,40,84,22,1.1792389620553063,,3
C910,2010,Nacional,,,1,40,84,20,1.3415183841679368,,3
C910,2010,Nacional,,,1,40,84,21,1.7878655014324207,,3
C910,2010,Nacional,,,1,40,84,11,1.2846925380385783,,3
C910,2010,Nacional,,,1,40,84,17,2.88795417326366,,3
C910,2010,Nacional,,,1,40,84,6,1.6897743306381432,,3
C910,2010,Nacional,,,2,40,84,40,1.075934334651622,,3
C910,2010,Nacional,,,2,40,84,39,1.2267707807106336,,3
C910,2010,Nacional,,,2,40,84,37,1.4278696223825125,,3
C910,2010,Nacional,,,2,40,84,21,1.0366551384033338,,3
C910,2010,Nacional,,,2,40,84,43,2.6325875151679896,,3
C910,2010,Nacional,,,2,40,84,25,1.9064192185358853,,3
C910,2010,Nacional,,,2,40,84,25,2.5316199329627045,,3
C910,2010,Nacional,,,2,40,84,11,1.561524047470331,,3
C910,2010,Nacional,,,2,40,84,13,2.9083750013982574,,3
C910,2011,Nacional,,,1,40,84,32,0.9091048555858527,,3
C910,2011,Nacional,,,1,40,84,37,1.2098908907314838,,3
C910,2011,Nacional,,,1,40,84,26,1.0373402595744512,,3
C910,2011,Nacional,,,1,40,84,32,1.6387675034452527,,3
C910,2011,Nacional,,,1,40,84,30,1.9619640568184793,,3
C910,2011,Nacional,,,1,40,84,19,1.5644027563129825,,3
C910,2011,Nacional,,,1,40,84,16,1.8018484713004956,,3
C910,2011,Nacional,,,1,40,84,18,2.9616418025868296,,3
C910,2011,Nacional,,,1,40,84,13,3.502079696558264,,3
C910,2011,Nacional,,,2,40,84,35,0.915978831990901,,3
C910,2011,Nacional,,,2,40,84,41,1.2499550321055521,,3
C910,2011,Nacional,,,2,40,84,42,1.5579571176012803,,3
C910,2011,Nacional,,,2,40,84,48,2.263379045731102,,3
C910,2011,Nacional,,,2,40,84,31,1.8488179790988144,,3
C910,2011,Nacional,,,2,40,84,22,1.6242443572274443,,3
C910,2011,Nacional,,,2,40,84,23,2.250079731086123,,3
C910,2011,Nacional,,,2,40,84,22,3.0279048962598494,,3
C910,2011,Nacional,,,2,40,84,8,1.7204671068195014,,3
C910,2012,Nacional,,,1,40,84,41,1.1410311749198008,,3
C910,2012,Nacional,,,1,40,84,43,1.3682101774473143,,3
C910,2012,Nacional,,,1,40,84,22,0.8448057311620802,,3
C910,2012,Nacional,,,1,40,84,23,1.125915540669538,,3
C910,2012,Nacional,,,1,40,84,24,1.5267000759533287,,3
C910,2012,Nacional,,,1,40,84,29,2.3124060585038735,,3
C910,2012,Nacional,,,1,40,84,15,1.628464694342605,,3
C910,2012,Nacional,,,1,40,84,22,3.5017851145481664,,3
C910,2012,Nacional,,,1,40,84,17,4.387334539420201,,3
C910,2012,Nacional,,,2,40,84,34,0.8661365571275651,,3
C910,2012,Nacional,,,2,40,84,42,1.243372749236288,,3
C910,2012,Nacional,,,2,40,84,52,1.8557589911523122,,3
C910,2012,Nacional,,,2,40,84,40,1.802935539645651,,3
C910,2012,Nacional,,,2,40,84,47,2.7234803993433516,,3
C910,2012,Nacional,,,2,40,84,32,2.289164383463649,,3
C910,2012,Nacional,,,2,40,84,28,2.6452502170522276,,3
C910,2012,Nacional,,,2,40,84,22,2.931996343000925,,3
C910,2012,Nacional,,,2,40,84,10,2.0681154504769075,,3
C910,2013,Nacional,,,1,40,84,49,1.3392109205271243,,3
C910,2013,Nacional,,,1,40,84,29,0.8999536989338343,,3
C910,2013,Nacional,,,1,40,84,34,1.2587771942152524,,3
C910,2013,Nacional,,,1,40,84,23,1.0778164750340216,,3
C910,2013,Nacional,,,1,40,84,27,1.664021693912454,,3
C910,2013,Nacional,,,1,40,84,28,2.1663023926036247,,3
C910,2013,Nacional,,,1,40,84,29,3.0364934155210883,,3
C910,2013,Nacional,,,1,40,84,22,3.3849122153788866,,3
C910,2013,Nacional,,,1,40,84,18,4.464695420958769,,3
C910,2013,Nacional,,,2,40,84,46,1.1420864827609494,,3
C910,2013,Nacional,,,2,40,84,47,1.352929120331243,,3
C910,2013,Nacional,,,2,40,84,46,1.5814277129392416,,3
C910,2013,Nacional,,,2,40,84,47,2.027852336107464,,3
C910,2013,Nacional,,,2,40,84,33,1.850269466516851,,3
C910,2013,Nacional,,,2,40,84,28,1.9431705881699777,,3
C910,2013,Nacional,,,2,40,84,33,3.011201670213193,,3
C910,2013,Nacional,,,2,40,84,20,2.5788915150600817,,3
C910,2013,Nacional,,,2,40,84,9,1.793457467159801,,3
C910,2014,Nacional,,,1,40,84,46,1.238879708012212,,3
C910,2014,Nacional,,,1,40,84,44,1.3346380431294351,,3
C910,2014,Nacional,,,1,40,84,36,1.2880746825700953,,3
C910,2014,Nacional,,,1,40,84,27,1.2139419888596095,,3
C910,2014,Nacional,,,1,40,84,31,1.8408212200369232,,3
C910,2014,Nacional,,,1,40,84,25,1.8817946901775586,,3
C910,2014,Nacional,,,1,40,84,22,2.222094283460447,,3
C910,2014,Nacional,,,1,40,84,17,2.526153114598193,,3
C910,2014,Nacional,,,1,40,84,18,4.304819484569614,,3
C910,2014,Nacional,,,2,40,84,37,0.8974803360845551,,3
C910,2014,Nacional,,,2,40,84,39,1.0929733583540158,,3
C910,2014,Nacional,,,2,40,84,42,1.3936815125824553,,3
C910,2014,Nacional,,,2,40,84,48,1.9865617375793332,,3
C910,2014,Nacional,,,2,40,84,40,2.1585521295735672,,3
C910,2014,Nacional,,,2,40,84,31,2.091678963714768,,3
C910,2014,Nacional,,,2,40,84,30,2.644203861066478,,3
C910,2014,Nacional,,,2,40,84,23,2.8678626069369857,,3
C910,2014,Nacional,,,2,40,84,17,3.2722009208358354,,3
C910,2015,Nacional,,,1,40,84,55,1.4662447791688737,,3
C910,2015,Nacional,,,1,40,84,48,1.4256035426248035,,3
C910,2015,Nacional,,,1,40,84,40,1.387361827432999,,3
C910,2015,Nacional,,,1,40,84,24,1.0376632860461528,,3
C910,2015,Nacional,,,1,40,84,18,1.0246432391477474,,3
C910,2015,Nacional,,,1,40,84,21,1.5420438248855033,,3
C910,2015,Nacional,,,1,40,84,32,3.1222009955918426,,3
C910,2015,Nacional,,,1,40,84,19,2.7248581639618865,,3
C910,2015,Nacional,,,1,40,84,18,4.1630817906802475,,3
C910,2015,Nacional,,,2,40,84,46,1.0943110574422905,,3
C910,2015,Nacional,,,2,40,84,39,1.0649958792851748,,3
C910,2015,Nacional,,,2,40,84,52,1.670144528526229,,3
C910,2015,Nacional,,,2,40,84,55,2.1881420207610915,,3
C910,2015,Nacional,,,2,40,84,44,2.2744813019544514,,3
C910,2015,Nacional,,,2,40,84,38,2.49888207906989,,3
C910,2015,Nacional,,,2,40,84,25,2.1310311377745728,,3
C910,2015,Nacional,,,2,40,84,23,2.7724070761471737,,3
C910,2015,Nacional,,,2,40,84,12,2.237253249610345,,3
C910,2016,Nacional,,,1,40,84,46,1.2202465428558544,,3
C910,2016,Nacional,,,1,40,84,35,1.0189611196461235,,3
C910,2016,Nacional,,,1,40,84,29,0.97799148203143,,3
C910,2016,Nacional,,,1,40,84,37,1.5401271812051203,,3
C910,2016,Nacional,,,1,40,84,24,1.3067632074285132,,3
C910,2016,Nacional,,,1,40,84,23,1.6482350985214616,,3
C910,2016,Nacional,,,1,40,84,25,2.360713199786214,,3
C910,2016,Nacional,,,1,40,84,11,1.5214931657293347,,3
C910,2016,Nacional,,,1,40,84,9,2.014608147523039,,3
C910,2016,Nacional,,,2,40,84,47,1.1018389927222363,,3
C910,2016,Nacional,,,2,40,84,53,1.410508179483706,,3
C910,2016,Nacional,,,2,40,84,43,1.3403881389988734,,3
C910,2016,Nacional,,,2,40,84,66,2.526830344016466,,3
C910,2016,Nacional,,,2,40,84,43,2.1252524972952456,,3
C910,2016,Nacional,,,2,40,84,36,2.3079038655466495,,3
C910,2016,Nacional,,,2,40,84,22,1.8166849298553176,,3
C910,2016,Nacional,,,2,40,84,18,2.096851228405345,,3
C910,2016,Nacional,,,2,40,84,11,1.9885495700213498,,3
C910,2017,Nacional,,,1,40,84,55,1.4588882634826474,,3
C910,2017,Nacional,,,1,40,84,50,1.4288053444178148,,3
C910,2017,Nacional,,,1,40,84,39,1.2817896149405397,,3
C910,2017,Nacional,,,1,40,84,32,1.2834396181767136,,3
C910,2017,Nacional,,,1,40,84,25,1.3020372195151422,,3
C910,2017,Nacional,,,1,40,84,29,2.0217005150456346,,3
C910,2017,Nacional,,,1,40,84,22,2.0110461279135032,,3
C910,2017,Nacional,,,1,40,84,14,1.8638113077432041,,3
C910,2017,Nacional,,,1,40,84,20,4.314733953504427,,3
C910,2017,Nacional,,,2,40,84,47,1.0908800570414219,,3
C910,2017,Nacional,,,2,40,84,53,1.3749587836647632,,3
C910,2017,Nacional,,,2,40,84,46,1.3939377043179342,,3
C910,2017,Nacional,,,2,40,84,53,1.9537967616371636,,3
C910,2017,Nacional,,,2,40,84,50,2.3636169390026103,,3
C910,2017,Nacional,,,2,40,84,38,2.3678918845490693,,3
C910,2017,Nacional,,,2,40,84,33,2.641386199477486,,3
C910,2017,Nacional,,,2,40,84,20,2.250576991676241,,3
C910,2017,Nacional,,,2,40,84,11,1.9259624997592546,,3
C910,2018,Nacional,,,1,40,84,46,1.2239084665464577,,3
C910,2018,Nacional,,,1,40,84,39,1.0959270573431188,,3
C910,2018,Nacional,,,1,40,84,31,0.9945808178726814,,3
C910,2018,Nacional,,,1,40,84,40,1.5474025494230703,,3
C910,2018,Nacional,,,1,40,84,36,1.794570526870952,,3
C910,2018,Nacional,,,1,40,84,32,2.1593593720582946,,3
C910,2018,Nacional,,,1,40,84,25,2.2136784074266256,,3
C910,2018,Nacional,,,1,40,84,22,2.815654012434952,,3
C910,2018,Nacional,,,1,40,84,17,3.523834595349782,,3
C910,2018,Nacional,,,2,40,84,49,1.1299739898436094,,3
C910,2018,Nacional,,,2,40,84,45,1.1388705896287357,,3
C910,2018,Nacional,,,2,40,84,54,1.5921364968102725,,3
C910,2018,Nacional,,,2,40,84,68,2.4155421666631733,,3
C910,2018,Nacional,,,2,40,84,38,1.7195270395626971,,3
C910,2018,Nacional,,,2,40,84,49,2.953410254602046,,3
C910,2018,Nacional,,,2,40,84,23,1.7852153124902976,,3
C910,2018,Nacional,,,2,40,84,24,2.6067972237609567,,3
C910,2018,Nacional,,,2,40,84,17,2.876996550988841,,3
C910,2019,Nacional,,,1,40,84,44,1.175337361891182,,3
C910,2019,Nacional,,,1,40,84,46,1.2746566393677703,,3
C910,2019,Nacional,,,1,40,84,53,1.6625980070155364,,3
C910,2019,Nacional,,,1,40,84,41,1.5327400756949294,,3
C910,2019,Nacional,,,1,40,84,29,1.3862485103803721,,3
C910,2019,Nacional,,,1,40,84,31,2.013209250371794,,3
C910,2019,Nacional,,,1,40,84,24,2.0642160408508357,,3
C910,2019,Nacional,,,1,40,84,24,2.954955398641952,,3
C910,2019,Nacional,,,1,40,84,14,2.789355818197757,,3
C910,2019,Nacional,,,2,40,84,49,1.1250347555379836,,3
C910,2019,Nacional,,,2,40,84,61,1.5088160617179973,,3
C910,2019,Nacional,,,2,40,84,73,2.0957499339695227,,3
C910,2019,Nacional,,,2,40,84,65,2.2283893373284354,,3
C910,2019,Nacional,,,2,40,84,55,2.386389423174965,,3
C910,2019,Nacional,,,2,40,84,33,1.912925930348628,,3
C910,2019,Nacional,,,2,40,84,32,2.412758061439376,,3
C910,2019,Nacional,,,2,40,84,12,1.2574240411093833,,3
C910,2019,Nacional,,,2,40,84,22,3.593544034798574,,3
C910,2020,Nacional,,,1,40,84,52,1.3938279689272859,,3
C910,2020,Nacional,,,1,40,84,38,1.0448197424739298,,3
C910,2020,Nacional,,,1,40,84,41,1.263336675526457,,3
C910,2020,Nacional,,,1,40,84,36,1.3102062519402882,,3
C910,2020,Nacional,,,1,40,84,24,1.1102778886770621,,3
C910,2020,Nacional,,,1,40,84,25,1.5700953361888135,,3
C910,2020,Nacional,,,1,40,84,29,2.4598117650252087,,3
C910,2020,Nacional,,,1,40,84,23,2.7693593267807883,,3
C910,2020,Nacional,,,1,40,84,20,3.8960988362352778,,3
C910,2020,Nacional,,,2,40,84,53,1.2124714354312063,,3
C910,2020,Nacional,,,2,40,84,56,1.3591906408074175,,3
C910,2020,Nacional,,,2,40,84,51,1.4279346577100631,,3
C910,2020,Nacional,,,2,40,84,56,1.861168155545799,,3
C910,2020,Nacional,,,2,40,84,45,1.8821545399449657,,3
C910,2020,Nacional,,,2,40,84,36,2.0078115021943708,,3
C910,2020,Nacional,,,2,40,84,26,1.9223887306615086,,3
C910,2020,Nacional,,,2,40,84,27,2.75631988419373,,3
C910,2020,Nacional,,,2,40,84,9,1.4329019767678826,,3
C910,2021,Nacional,,,1,40,84,39,1.0451661867835251,,3
C910,2021,Nacional,,,1,40,84,40,1.0986786466586298,,3
C910,2021,Nacional,,,1,40,84,30,0.9111777823269173,,3
C910,2021,Nacional,,,1,40,84,22,0.7845338424720233,,3
C910,2021,Nacional,,,1,40,84,29,1.30676308475395,,3
C910,2021,Nacional,,,1,40,84,34,2.0776719319354675,,3
C910,2021,Nacional,,,1,40,84,19,1.6074028515326586,,3
C910,2021,Nacional,,,1,40,84,18,2.1530250600155734,,3
C910,2021,Nacional,,,1,40,84,16,3.096077076838828,,3
C910,2021,Nacional,,,2,40,84,40,0.9107617429065321,,3
C910,2021,Nacional,,,2,40,84,43,1.029502920077294,,3
C910,2021,Nacional,,,2,40,84,36,0.9841220114469792,,3
C910,2021,Nacional,,,2,40,84,46,1.488821539493257,,3
C910,2021,Nacional,,,2,40,84,57,2.307977300840792,,3
C910,2021,Nacional,,,2,40,84,33,1.776622554384839,,3
C910,2021,Nacional,,,2,40,84,29,2.1180978312869345,,3
C910,2021,Nacional,,,2,40,84,17,1.7088741836356198,,3
C910,2021,Nacional,,,2,40,84,23,3.6048744171466636,,3
C910,2022,Nacional,,,1,40,84,51,1.3541975344045831,,3
C910,2022,Nacional,,,1,40,84,48,1.3190882791586525,,3
C910,2022,Nacional,,,1,40,84,40,1.1942387534058196,,3
C910,2022,Nacional,,,1,40,84,43,1.4975935760897692,,3
C910,2022,Nacional,,,1,40,84,27,1.176245589623597,,3
C910,2022,Nacional,,,1,40,84,19,1.117264560015336,,3
C910,2022,Nacional,,,1,40,84,13,1.0787316439289398,,3
C910,2022,Nacional,,,1,40,84,23,2.6922784284117314,,3
C910,2022,Nacional,,,1,40,84,10,1.88577840217996,,3
C910,2022,Nacional,,,2,40,84,35,0.790322300208216,,3
C910,2022,Nacional,,,2,40,84,54,1.2797097049629276,,3
C910,2022,Nacional,,,2,40,84,43,1.1461366930597958,,3
C910,2022,Nacional,,,2,40,84,50,1.5743643110503058,,3
C910,2022,Nacional,,,2,40,84,59,2.304299549568022,,3
C910,2022,Nacional,,,2,40,84,35,1.8082154979567164,,3
C910,2022,Nacional,,,2,40,84,37,2.6394240063460312,,3
C910,2022,Nacional,,,2,40,84,11,1.0789010118129854,,3
C910,2022,Nacional,,,2,40,84,17,2.59211144249477,,3
C910,2023,Nacional,,,1,40,84,57,1.4855990717351484,,3
C910,2023,Nacional,,,1,40,84,44,1.2102132093121507,,3
C910,2023,Nacional,,,1,40,84,52,1.5238934775014712,,3
C910,2023,Nacional,,,1,40,84,30,1.01776232739175,,3
C910,2023,Nacional,,,1,40,84,31,1.2988204615337562,,3
C910,2023,Nacional,,,1,40,84,23,1.2902863874786121,,3
C910,2023,Nacional,,,1,40,84,18,1.44072036018009,,3
C910,2023,Nacional,,,1,40,84,18,2.0343465509349516,,3
C910,2023,Nacional,,,1,40,84,8,1.444890955885673,,3
C910,2023,Nacional,,,2,40,84,58,1.2940951775766327,,3
C910,2023,Nacional,,,2,40,84,56,1.3169802020247632,,3
C910,2023,Nacional,,,2,40,84,55,1.4287154133975062,,3
C910,2023,Nacional,,,2,40,84,51,1.560099626126713,,3
C910,2023,Nacional,,,2,40,84,43,1.6151478329786892,,3
C910,2023,Nacional,,,2,40,84,38,1.874611203169869,,3
C910,2023,Nacional,,,2,40,84,35,2.4077355728484475,,3
C910,2023,Nacional,,,2,40,84,25,2.370688428954261,,3
C910,2023,Nacional,,,2,40,84,7,1.0264576798830425,,3
C910,2000,Nacional,,,1,45,125,21,1.0404863133934867,,3
C910,2000,Nacional,,,1,45,125,11,0.6589718720851727,,3
C910,2000,Nacional,,,1,45,125,15,1.0806153456024,,3
C910,2000,Nacional,,,1,45,125,14,1.2714535074861366,,3
C910,2000,Nacional,,,1,45,125,18,2.0869758791965607,,3
C910,2000,Nacional,,,1,45,125,15,2.3683923826185262,,3
C910,2000,Nacional,,,1,45,125,11,2.6429791661160458,,3
C910,2000,Nacional,,,1,45,125,8,3.3581134118852027,,3
C910,2000,Nacional,,,2,45,125,18,0.8438707790052452,,3
C910,2000,Nacional,,,2,45,125,19,1.0759806572656159,,3
C910,2000,Nacional,,,2,45,125,17,1.1475553695465806,,3
C910,2000,Nacional,,,2,45,125,17,1.4198079918486317,,3
C910,2000,Nacional,,,2,45,125,15,1.5705375531234327,,3
C910,2000,Nacional,,,2,45,125,16,2.2188846498946724,,3
C910,2000,Nacional,,,2,45,125,12,2.408637373621808,,3
C910,2000,Nacional,,,2,45,125,8,2.634594865174608,,3
C910,2001,Nacional,,,1,45,125,23,1.0919378430999263,,3
C910,2001,Nacional,,,1,45,125,14,0.8201907529351112,,3
C910,2001,Nacional,,,1,45,125,14,0.978748572075744,,3
C910,2001,Nacional,,,1,45,125,13,1.1434985072946409,,3
C910,2001,Nacional,,,1,45,125,15,1.6948099270666794,,3
C910,2001,Nacional,,,1,45,125,16,2.437879775958849,,3
C910,2001,Nacional,,,1,45,125,18,4.162244282116918,,3
C910,2001,Nacional,,,1,45,125,10,4.025068124278003,,3
C910,2001,Nacional,,,2,45,125,18,0.8075236077283598,,3
C910,2001,Nacional,,,2,45,125,28,1.54763938012621,,3
C910,2001,Nacional,,,2,45,125,18,1.179060668566701,,3
C910,2001,Nacional,,,2,45,125,25,2.022820653484349,,3
C910,2001,Nacional,,,2,45,125,22,2.2413187104267167,,3
C910,2001,Nacional,,,2,45,125,14,1.8753683759309865,,3
C910,2001,Nacional,,,2,45,125,8,1.5493907021063968,,3
C910,2001,Nacional,,,2,45,125,6,1.89899859474104,,3
C910,2002,Nacional,,,1,45,125,15,0.6822678583611926,,3
C910,2002,Nacional,,,1,45,125,16,0.9141441525340932,,3
C910,2002,Nacional,,,1,45,125,19,1.2903655198033754,,3
C910,2002,Nacional,,,1,45,125,16,1.3626716540449204,,3
C910,2002,Nacional,,,1,45,125,17,1.8704751006755715,,3
C910,2002,Nacional,,,1,45,125,8,1.1793182950595409,,3
C910,2002,Nacional,,,1,45,125,14,3.116998775464767,,3
C910,2002,Nacional,,,1,45,125,6,2.3139488694431485,,3
C910,2002,Nacional,,,2,45,125,21,0.9017752089112567,,3
C910,2002,Nacional,,,2,45,125,25,1.3447793781847737,,3
C910,2002,Nacional,,,2,45,125,24,1.5264165463553623,,3
C910,2002,Nacional,,,2,45,125,21,1.6456055279807793,,3
C910,2002,Nacional,,,2,45,125,21,2.080245984134657,,3
C910,2002,Nacional,,,2,45,125,15,1.943745416000394,,3
C910,2002,Nacional,,,2,45,125,20,3.7374864282524074,,3
C910,2002,Nacional,,,2,45,125,12,3.646507557386913,,3
C910,2003,Nacional,,,1,45,125,16,0.6979907463876798,,3
C910,2003,Nacional,,,1,45,125,24,1.3316244153336552,,3
C910,2003,Nacional,,,1,45,125,24,1.5858992412132924,,3
C910,2003,Nacional,,,1,45,125,13,1.0721393055341357,,3
C910,2003,Nacional,,,1,45,125,14,1.498428790382656,,3
C910,2003,Nacional,,,1,45,125,10,1.4303634696612757,,3
C910,2003,Nacional,,,1,45,125,15,3.2187045357984316,,3
C910,2003,Nacional,,,1,45,125,9,3.3298308445930944,,3
C910,2003,Nacional,,,2,45,125,23,0.946365749789125,,3
C910,2003,Nacional,,,2,45,125,24,1.2507589240346357,,3
C910,2003,Nacional,,,2,45,125,27,1.6687361054542331,,3
C910,2003,Nacional,,,2,45,125,26,1.972871499291284,,3
C910,2003,Nacional,,,2,45,125,17,1.6356958875718866,,3
C910,2003,Nacional,,,2,45,125,17,2.134745111433695,,3
C910,2003,Nacional,,,2,45,125,13,2.344648969977672,,3
C910,2003,Nacional,,,2,45,125,13,3.795587191937005,,3
C910,2004,Nacional,,,1,45,125,19,0.7965231345952216,,3
C910,2004,Nacional,,,1,45,125,14,0.7499576809594316,,3
C910,2004,Nacional,,,1,45,125,23,1.4821402104639099,,3
C910,2004,Nacional,,,1,45,125,21,1.6763763448928797,,3
C910,2004,Nacional,,,1,45,125,14,1.4549762786903135,,3
C910,2004,Nacional,,,1,45,125,18,2.502822627741286,,3
C910,2004,Nacional,,,1,45,125,11,2.275265792413023,,3
C910,2004,Nacional,,,1,45,125,11,3.9070824749591533,,3
C910,2004,Nacional,,,2,45,125,35,1.3821863819099447,,3
C910,2004,Nacional,,,2,45,125,28,1.405515241808858,,3
C910,2004,Nacional,,,2,45,125,21,1.2632711142231694,,3
C910,2004,Nacional,,,2,45,125,25,1.835708495365203,,3
C910,2004,Nacional,,,2,45,125,24,2.2396249374771373,,3
C910,2004,Nacional,,,2,45,125,16,1.9491990010355118,,3
C910,2004,Nacional,,,2,45,125,11,1.9141653456025531,,3
C910,2004,Nacional,,,2,45,125,11,3.087485299359768,,3
C910,2005,Nacional,,,1,45,125,21,0.8474425797120633,,3
C910,2005,Nacional,,,1,45,125,24,1.2340848052794147,,3
C910,2005,Nacional,,,1,45,125,16,1.007455168245013,,3
C910,2005,Nacional,,,1,45,125,18,1.3914538450894434,,3
C910,2005,Nacional,,,1,45,125,8,0.8058050193594656,,3
C910,2005,Nacional,,,1,45,125,14,1.8955549237039144,,3
C910,2005,Nacional,,,1,45,125,19,3.788263958257319,,3
C910,2005,Nacional,,,1,45,125,5,1.7075569641003223,,3
C910,2005,Nacional,,,2,45,125,31,1.1764196918994776,,3
C910,2005,Nacional,,,2,45,125,32,1.5383372881421116,,3
C910,2005,Nacional,,,2,45,125,26,1.5243696877914992,,3
C910,2005,Nacional,,,2,45,125,26,1.8475251689774943,,3
C910,2005,Nacional,,,2,45,125,13,1.1746209588521241,,3
C910,2005,Nacional,,,2,45,125,26,3.076442496556751,,3
C910,2005,Nacional,,,2,45,125,18,3.020169699979698,,3
C910,2005,Nacional,,,2,45,125,11,2.9718324318774956,,3
C910,2006,Nacional,,,1,45,125,26,1.0104472472696548,,3
C910,2006,Nacional,,,1,45,125,29,1.427188532097224,,3
